Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-29 15:16:14,790,775,885,831,781,-1.49,-9.45,2.11,-0.16,0.10,0.34
2024-12-29 15:16:14,788,774,884,832,781,-1.62,-9.39,2.90,0.06,0.04,0.03
2024-12-29 15:16:14,787,772,884,833,780,-1.51,-9.62,3.00,-0.10,0.03,-0.05
2024-12-29 15:16:15,788,774,885,833,781,-1.35,-9.52,1.94,0.11,-0.16,-0.44
2024-12-29 15:16:15,789,774,886,833,781,-0.38,-9.27,2.17,0.22,-0.31,-0.57
2024-12-29 15:16:15,788,776,885,833,781,1.84,-9.80,3.43,0.64,-0.59,-0.55
2024-12-29 15:16:15,787,775,884,832,781,2.74,-9.21,5.07,0.34,-0.37,0.02
2024-12-29 15:16:15,788,773,886,832,782,2.09,-8.85,5.43,0.05,-0.21,0.11
2024-12-29 15:16:16,790,774,884,833,780,2.38,-8.77,4.98,-0.02,-0.01,-0.03
2024-12-29 15:16:16,788,773,885,832,780,2.14,-8.82,4.93,-0.03,0.02,-0.01
2024-12-29 15:16:16,789,775,883,835,782,2.30,-8.73,5.17,-0.33,0.25,-0.05
2024-12-29 15:16:16,790,774,884,834,780,2.56,-9.73,4.59,-0.78,0.57,0.22
2024-12-29 15:16:16,790,774,885,832,781,0.77,-9.51,2.26,-0.51,0.54,0.63
2024-12-29 15:16:16,790,775,885,833,781,-0.73,-9.66,1.91,-0.24,0.32,0.58
2024-12-29 15:16:17,789,774,884,832,781,-1.73,-9.20,2.64,0.17,-0.04,0.08
2024-12-29 15:16:17,787,773,883,832,780,-1.54,-9.52,2.60,0.03,0.03,-0.04
2024-12-29 15:16:17,789,773,884,833,781,-1.85,-9.14,2.09,-0.19,0.01,-0.22
2024-12-29 15:16:17,787,773,883,832,781,-0.29,-9.65,2.72,0.24,-0.25,-0.68
2024-12-29 15:16:17,790,776,884,833,782,1.23,-9.37,2.88,0.58,-0.57,-0.61
2024-12-29 15:16:18,788,774,886,831,781,3.05,-9.27,5.71,0.60,-0.42,-0.26
2024-12-29 15:16:18,788,774,885,833,781,2.72,-8.71,5.21,0.06,-0.16,0.15
2024-12-29 15:16:18,788,773,886,831,782,2.20,-8.54,5.13,-0.10,-0.06,0.08
2024-12-29 15:16:18,789,774,883,831,780,2.84,-8.88,4.94,-0.05,0.03,0.00
2024-12-29 15:16:18,789,773,884,831,782,2.08,-8.78,4.79,-0.16,0.28,0.02
2024-12-29 15:16:19,789,775,885,833,781,2.07,-8.91,4.65,-0.00,0.09,0.04
2024-12-29 15:16:19,790,775,884,833,781,2.04,-8.87,4.68,-0.01,0.05,-0.01
2024-12-29 15:16:19,789,774,886,831,781,2.51,-9.10,5.29,-0.37,0.33,-0.10
